0	0	1
0.001	5E-5	1
0.005	0.00125	1
0.021	0.02205	1
0.029	0.04205	1
0.033	0.05445	1
0.035	0.06125	1
0.043	0.09245	1
0.0440182337762223	0.096880245238908	1
0.0443897126854171	0.0985223296146939	1
0.0446755121983948	0.0997950695094462	1
0.0448972839024972	0.100788305091072	1
0.0452510381482395	0.102379694123012	0
0.0455438972833348	0.103697142100254	0
0.0467153338237159	0.108966934009224	0
0.0514010799852405	0.130046101645102	0
0.0701440646313386	0.214362772188614	0
0.145116003215731	0.551629454362664	-1
0.145446152601731	0.553111930262261	0
0.145724093311421	0.554359972576149	0
0.146835856150181	0.559352141831702	0
0.151282907505222	0.579320818853913	0
0.169071112925384	0.659195526942759	0
0.240223934606032	0.97869435929814	-1
0.252723934606032	1.02701084069493	-1
0.258973934606032	1.04530970639333	-1
0.262098934606032	1.05299429549252	-1
0.263661434606032	1.05647037910462	-1
0.264540504967395	1.05831872562692	-1
0.265186226896436	1.05962720064571	-1
0.265363089784421	1.05997831701109	-1
0.265629013259869	1.06050035319938	-1
0.265777766063159	1.06078957858779	0
0.265897820235886	1.06102250813725	0
0.266378036926794	1.0619542263351	0
0.268298903690428	1.06568109912651	0
0.275982370744962	1.08058859029213	0
0.306716238963099	1.14021855495464	-1
0.319216238963099	1.15665860113564	-1
0.319997488963099	1.15716730519383	-1
0.323122488963099	1.15859176986408	-1
0.323317801463099	1.15864837397921	-1
0.324099051463099	1.15883664346709	-1
0.324147879588099	1.15884638375216	-1
0.324343192088099	1.15888296070665	-1
0.324360034936045	1.15888593626926	-1
0.324376299586143	1.15888878937321	0
0.324389133907981	1.15889104073761	0
0.324440471195333	1.15890004619524	0
0.324645820344741	1.15893606802574	0
0.325467216942376	1.15908015534774	0
0.328752803332912	1.15965650463576	0
0.341895148895059	1.16196190178783	0
0.394464531143646	1.1711834903961	0
0.494464531143646	1.18872523848944	-1
0.496027031143646	1.1888772579909	-1
0.502277031143646	1.18704392974673	-1
0.505402031143646	1.18466242187465	-1
0.506964531143646	1.18310545700111	-1
0.507745781143646	1.18223542182996	-1
0.508231180331359	1.18166411791796	-1
0.508290662994602	1.18159248761179	-1
0.508385720604936	1.18147750857421	0
0.5084644273299	1.18138230711212	0
0.508779254229756	1.18100150126374	0
0.510038561829177	1.17947827787022	0
0.515075792226861	1.17338538429615	0
0.5352247138176	1.14901380999988	0
0.615820400180553	1.0515275128148	1
0.617382900180553	1.04975962665164	1
0.618164150180553	1.04896723630443	1
0.618583119754622	1.0485674351474	1
0.618864376211683	1.04830889370316	1
0.619091319842918	1.04810604527644	1
0.619306128975501	1.04791878762302	1
0.619377674450483	1.0478574429594	1
0.619431687241022	1.0478114702926	1
0.619473299311865	1.04777625138236	1
0.619539445141536	1.04772051501546	0
0.619594228593062	1.04767435291319	0
0.619813362399168	1.04748970450411	0
0.620689897623591	1.04675111086777	0
0.624196038521283	1.04379673632242	0
0.638220602112053	1.03197923814101	0
0.69431885647513	0.984709245415358	0
0.79431885647513	0.900446386860602	1
0.79588135647513	0.899251850008184	1
0.80213135647513	0.896915108848511	1
0.80525635647513	0.897211582018675	1
0.80681885647513	0.897726029541257	1
0.806931468570729	0.89777253856413	1
0.807381916953124	0.897971256139694	1
0.80745935960354	0.898007464419514	1
0.807495629838153	0.89802462877266	1
0.807535020589642	0.898043418881512	1
0.807577993685388	0.898064048638389	0
0.807612437812992	0.898080583960456	0
0.80775021432341	0.898146725248721	0
0.80830132036508	0.89841129040178	0
0.810505744531762	0.899469551014018	0
0.819323441198487	0.903702593462968	0
0.85459422786539	0.920634763258771	0
0.95459422786539	0.968640978588498	-1
0.954789540365391	0.968732833379181	-1
0.954891334017325	0.968779194404278	-1
0.955298508625064	0.96895427655709	-1
0.95534751692998	0.968974231938159	-1
0.955410863031772	0.968999669575181	-1
0.955432771164802	0.969008373747197	-1
0.955464717832914	0.969021005752293	0
0.955490987258767	0.969031392923815	0
0.955596064962177	0.969072941609904	0
0.95601637577582	0.969239136354259	0
0.95769761903039	0.969903915331677	0
0.964422592048671	0.972563031241352	0
0.991322484121793	0.98319949488005	0
1.09132248412179	1.02274041054538	0
1.19132248412179	1.06228132621071	-1
1.19288498412179	1.06277708270548	-1
1.19366623412179	1.06293340821849	-1
1.19405685912179	1.0629886827914	-1
1.19561935912179	1.06305719319243	-1
1.19640060912179	1.06299989565856	-1
1.19641451869075	1.0629983225027	-1
1.19643296952468	1.0629962058813	-1
1.19644296952468	1.06299504448746	-1
1.1964595026844	1.06299310923627	0
1.19647007927087	1.06299187121813	0
1.19651238561674	1.06298691914559	0
1.19668161100022	1.06296711085541	0
1.19735851253414	1.06288787769468	0
1.20006611866984	1.06257094505177	-1
1.20141992173769	1.06232083959298	-1
1.20209682327162	1.0621270575106	-1
1.20243527403858	1.06201298413116	-1
1.20248041737879	1.06199690292599	-1
1.2025394672835	1.06197556021903	-1
1.20257623528154	1.06196209482314	-1
1.20260342585174	1.06195206845977	0
1.20262630003667	1.06194363373816	0
1.20271779677638	1.06190989485174	0
1.20308378373525	1.06177493930605	0
1.2045477315707	1.06123511712331	0
1.21040352291252	1.05907582839236	0
1.23382668827981	1.05043867346852	0
1.32751934974894	1.01589005377318	1
1.32771466224895	1.01581994078235	1
1.32849591224894	1.01557763579168	1
1.32857401141495	1.01555676902769	1
1.32859117916255	1.01555225998569	0
1.32860558932699	1.0155484820841	0
1.32866322998479	1.01553337047775	0
1.32889379261595	1.01547292405232	0
1.32981604314062	1.01523113835062	0
1.3335050452393	1.01426399554382	0
